hbzId	zdbId
HT015178300	2329317-2
HT015178304	2329313-5
HT015149926	2357716-2
HT012246271	700390-0
HT015149963	2357679-0
HT012311718	855444-4
HT012246430	700625-1
HT012311731	855457-2
HT012246573	700854-5
HT012168342	411161-8
HT015152140	2355499-X
HT015152143	2355496-4
HT012311751	855478-X
HT015152210	2355429-0
HT012246867	701313-9
HT012247033	701551-3
HT012312557	856445-0
HT012168620	411578-8
HT018680388	2826002-8
HT015212496	2375619-6
HT012312585	856476-0
HT012313396	857466-2
HT012313405	857476-5
HT012247398	702089-2
HT017835562	2739698-8
HT015153388	2354251-2
HT012548248	1241781-6
HT012548432	1241993-X
HT012548436	1241998-9
HT012548443	1242005-0
HT012171259	416174-9
HT012548717	1242438-9
HT012456099	1120817-X
HT012314243	858545-3
HT012314248	858550-7
HT012314258	858561-1
HT015198348	2368530-X
HT015198362	2368544-X
HT012314271	858577-5
HT012456213	1120964-1
HT012314273	858579-9
HT012456278	1121048-5
HT012168366	411212-X
HT015152221	2355418-6
HT012315114	859581-1
HT012315116	859583-5
HT012315125	859594-X
HT012456426	1121263-9
HT012456431	1121270-6
HT012315917	860800-3
HT015199482	2369662-X
HT015200447	2370624-7
HT012315938	860859-3
HT012456443	1121283-4
HT012315958	860900-7
HT012549407	1244302-5
HT012420473	1070557-0
HT012419123	1068561-3
HT012316780	862272-3
HT015152545	2355094-6
HT012419215	1068705-1
HT012316794	862287-5
HT012419218	1068712-9
HT015152562	2355077-6
HT015152602	2355037-5
HT012317605	863712-X
HT012317610	863717-9
HT012317630	863762-3
HT012317636	863772-6
HT012317639	863777-5
HT015197250	2367439-8
HT012419240	1068742-7
HT015152825	2354814-9
HT012419252	1068765-8
HT012089442	161309-1
HT012318461	864975-3
HT015197293	2367482-9
HT015197298	2367487-8
HT012089449	161324-8
HT012318470	864984-4
HT012447722	1110258-5
HT012318475	864992-3
HT012447730	1110272-X
HT015198369	2368551-7
HT012447917	1110534-3
HT015198375	2368557-8
HT015198379	2368561-X
HT012447927	1110549-5
HT012319276	866053-0
HT018587576	2815564-6
HT012447942	1110567-7
HT015202455	2372606-4
HT012447951	1110576-8
HT015203371	2373506-5
HT018587582	2815555-5
HT012447956	1110581-1
HT012319297	866077-3
HT015149992	2357650-9
HT012319305	866087-6
HT012448265	1110965-8
HT012320093	867113-8
HT012091546	180395-5
HT012448289	1110992-0
HT012320099	867120-5
HT012091551	180400-5
HT015199473	2369653-9
HT012448559	1111333-9
HT012448881	1111749-7
HT015150392	2357250-4
HT015150397	2357245-0
HT015150401	2357241-3
HT012449258	1112237-7
HT015150413	2357229-2
HT015150620	2357022-2
HT015150629	2357013-1
HT015200436	2370613-2
HT013557420	2096231-9
HT017660966	2718586-2
HT015200467	2370644-2
HT012320930	868199-5
HT017660974	2718600-3
HT015354590	2397004-2
HT012449723	1112888-4
HT015150645	2356997-9
HT015150842	2356799-5
HT015354604	2396378-5
HT015204231	2365661-X
HT012450104	1113390-9
HT013557448	2096261-7
HT015354618	2396443-1
HT012450114	1113400-8
HT018598149	2816937-2
HT015152593	2355046-6
HT012450356	1113691-1
HT012450361	1113696-0
HT015354952	2396495-9
HT012450399	1113740-X
HT015152671	2354968-3
HT012321762	869271-3
HT012451436	1114987-5
HT015355599	2397234-8
HT015201457	2371621-6
HT015355607	2397242-7
HT018590520	2815891-X
HT012451444	1114998-X
HT012451476	1115040-3
HT012451483	1115049-X
HT012325099	873362-4
HT012452648	1116511-X
HT012325116	873382-X
HT012452653	1116516-9
HT012452656	1116520-0
HT012325895	874286-8
HT012168602	411557-0
HT012325898	874289-3
HT015150141	2357501-3
HT012325905	874296-0
HT015150145	2357497-5
HT015150151	2357491-4
HT012325917	874308-3
HT012452674	1116539-X
HT012452680	1116549-2
HT012453771	1117979-X
HT015204218	2365646-3
HT012326750	875296-5
HT015197212	2367401-5
HT012089425	161245-1
HT012089697	161980-9
HT018683354	2826359-5
HT012326760	875309-X
HT015198271	2368453-7
HT018808909	2840222-4
HT012549042	1243247-7
HT012090813	164914-0
HT012327576	876269-7
HT012091350	180116-8
HT012450960	1114414-2
HT012450967	1114421-X
HT012451480	1115046-4
HT012452277	1116036-6
HT015200408	2370585-1
HT015153045	2354594-X
HT012328418	877218-6
HT015201385	2371550-9
HT012094125	189438-9
HT015150036	2357606-6
HT015150043	2357599-2
HT015201411	2371576-5
HT012328437	877244-7
HT012328442	877249-6
HT012453803	1118013-4
HT017836898	2739805-5
HT017836901	2739808-0
HT015150214	2357428-8
HT012453809	1118019-5
HT012454179	1118503-X
HT012094456	190150-3
HT012454182	1118507-7
HT012095883	192698-6
HT012454190	1118515-6
HT012096063	193027-8
HT012329282	878264-7
HT015354648	2396704-3
HT012213235	547323-8
HT012213245	547335-4
HT015150672	2356970-0
HT015354981	2396527-7
HT013557224	2096028-1
HT013557227	2096034-7
HT012330328	879645-2
HT012549329	1244053-X
HT015355199	2396773-0
HT012330346	879666-X
HT015203337	2373473-5
HT012330357	879679-8
HT012549348	1244120-X
HT015150686	2356955-4
HT015203361	2373496-6
HT012240191	594203-2
HT012549359	1244155-7
HT013558077	2096920-X
HT012549376	1244198-3
HT015150902	2356739-9
HT012420421	1070480-2
HT015204670	2374441-8
HT015204671	2374442-X
HT015150922	2356719-3
HT012455996	1120678-0
HT012456003	1120688-3
HT015150937	2356704-1
HT015150941	2356700-4
HT018806196	2839966-3
HT018806217	2839984-5
HT012240488	594603-7
HT012240858	595170-7
HT015151468	2356173-7
HT015151472	2356169-5
HT015151476	2356165-8
HT012217684	554517-1
HT012241625	596292-4
HT012241628	596295-X
HT012241635	596307-2
HT012456166	1120901-X
HT012217690	554525-0
HT012456177	1120923-9
HT012456227	1120983-5
HT012245474	635674-6
HT015153089	2354550-1
HT012242595	597631-5
HT012245486	635965-6
HT012245489	637100-0
HT012245498	637634-4
HT012245504	637651-4
HT012242604	597645-5
HT017661088	2718713-5
HT012245806	645871-3
HT015153119	2354520-3
HT012169096	412315-3
HT012242624	597671-6
HT012245909	646328-9
HT015153299	2354340-1
HT012246094	700109-5
HT015153303	2354336-X
HT012246102	700118-6
HT012169196	412489-3
HT012169197	412490-X
HT012246441	700645-7
HT012169252	412633-6
HT012243116	598266-2
HT012243135	598292-3
HT012246589	700875-2
HT012246874	701327-9
HT012169277	412698-1
HT012246880	701340-1
HT018587287	2815528-2
HT012169441	413254-3
HT012243963	599256-4
HT012247255	701884-8
HT012247261	701892-7
HT012244634	602481-6
HT012244647	603335-0
HT012331450	881275-5
HT012331454	881279-2
HT012331464	881292-5
HT012217830	554761-1
HT012548575	1242177-7
HT012548584	1242192-3
HT012412575	1059320-2
HT012548908	1242877-2
HT014778904	2240745-5
HT014778922	2240763-7
HT012548930	1242922-3
HT012412897	1059791-8
HT012217863	554819-6
HT012412902	1059799-2
HT012419793	1069525-4
HT012216176	552094-0
HT012412925	1059842-X
HT012413383	1060482-0
HT012419873	1069633-7
HT012216204	552144-0
HT012419156	1068605-8
HT012216363	552396-5
HT012413409	1060509-5
HT012413851	1061169-1
HT012419385	1068940-0
HT012216534	552657-7
HT012216542	552667-X
HT012419390	1068946-1
HT012414608	1062189-1
HT018590528	2815889-1
HT018590532	2815883-0
HT012415029	1062741-8
HT012415037	1062749-2
HT012448017	1110670-0
HT012171117	415924-X
HT012448586	1111369-8
HT012171184	416028-9
HT012218067	555144-4
HT012449317	1112317-5
HT012449328	1112334-5
HT012449774	1112964-5
HT012416228	1064426-X
HT014771723	2240220-2
HT012416237	1064445-3
HT014771724	2240221-4
HT015153394	2354245-7
HT015153402	2354237-8
HT015153404	2354235-4
HT012449796	1113007-6
HT014771732	2240229-9
HT012416247	1064468-4
HT012416254	1064479-9
HT012416265	1064495-7
HT012416280	1064517-2
HT014772046	2240560-4
HT015174235	2333385-6
HT012171265	416191-9
HT012245162	616820-6
HT012245169	616838-3
HT015174239	2333381-9
HT012171273	416200-6
HT015152008	2355631-6
HT012449818	1113044-1
HT015152009	2355630-4
HT012245214	625206-0
HT012332193	882349-2
HT015152019	2355620-1
HT015152023	2355616-X
HT012416806	1065292-9
HT015152045	2355594-4
HT015152055	2355584-1
HT012450425	1113772-1
HT012168349	411180-1
HT012332201	882359-5
HT015174259	2333360-1
HT012416811	1065297-8
HT015174269	2333350-9
HT013698040	2111291-5
HT012332227	882389-3
HT012168364	411209-X
HT012450435	1113783-6
HT015152213	2355426-5
HT012168370	411219-2
HT012416859	1065360-0
HT015175043	2332575-6
HT012168493	411410-3
HT015175053	2332565-3
HT015175055	2332563-X
HT012451500	1115068-3
HT012451502	1115072-5
HT015175068	2332550-1
HT015175079	2332539-2
HT015175782	2331836-3
HT012309231	852682-5
HT012092333	185431-8
HT012451992	1115684-3
HT015175795	2331823-5
HT012310037	853573-5
HT012092439	185715-0
HT012310046	853583-8
HT012310056	853593-0
HT015175825	2331793-0
HT012092447	185740-X
HT015176599	2331018-2
HT012310072	853612-0
HT012310082	853622-3
HT015177429	2330188-0
HT015177431	2330186-7
HT021713477	3146896-2
HT012452697	1116568-6
HT012452699	1116570-4
HT015177437	2330180-6
HT012452712	1116583-2
HT021713484	3146899-8
HT012216218	552165-8
HT012452719	1116598-4
HT012216219	552166-X
HT012216369	552404-0
HT015177469	2330148-X
HT012310904	854524-8
HT015178267	2329350-0
HT015178271	2329346-9
HT015178272	2329345-7
HT012216394	552443-X
HT012216517	552631-0
HT015178293	2329324-X
HT015178301	2329316-0
HT012453827	1118041-9
HT012453846	1118071-7
HT012454204	1118532-6
HT012454206	1118535-1
HT015212146	2375220-8
HT015212152	2375227-0
HT012217979	555009-9
HT015212510	2375633-0
HT012171082	415844-1
HT012454213	1118545-4
HT012171110	415913-5
HT018594384	2816390-4
HT012456490	1121348-6
HT018594406	2816413-1
HT012312541	856428-0
HT018594421	2816427-1
HT018594437	2816447-7
HT012310089	853629-6
HT018594462	2816471-4
HT015176649	2330968-4
HT015153390	2354249-4
HT012310106	853652-1
HT012310122	853671-5
HT012310131	853680-6
HT018801092	2839442-2
HT015151993	2355646-8
HT015151996	2355643-2
HT012310139	853688-0
HT012171270	416197-X
HT012310933	854553-4
HT015177471	2330146-6
HT015152025	2355614-6
HT012168294	411083-3
HT015152056	2355583-X
HT015152135	2355504-X
HT012168348	411179-5
HT012168350	411181-3
HT012168356	411195-3
HT012168363	411208-8
HT012311760	855488-2
HT015178311	2329306-8
HT012311767	855500-X
HT015152178	2355461-7
HT013698051	2111302-6
HT012548876	1242800-0
HT015152300	2355339-X
HT012548893	1242841-3
HT012168610	411566-1
HT012548906	1242875-9
HT012168611	411568-5
HT015178344	2329273-8
HT012312596	856487-5
HT012245436	635001-X
HT012245443	635190-6
HT012245446	635203-0
HT012245455	635344-7
HT012168727	411742-6
HT012092328	185418-5
HT012312617	856510-7
HT012245625	644301-1
HT012092329	185419-7
HT012245637	645535-9
HT012245650	645584-0
HT012313466	857552-6
HT012313473	857559-9
HT012313479	857567-8
HT012313489	857579-4
HT012246268	700386-9
HT012314292	858600-7
HT012092444	185735-6
HT012246566	700845-4
HT012314296	858605-6
HT012092450	185745-9
HT012314312	858627-5
HT012314314	858629-9
HT018681251	2826133-1
HT012314318	858636-6
HT012092568	185982-1
HT012314337	858662-7
HT012089428	161249-9
HT012089432	161260-8
HT015197257	2367446-5
HT015197263	2367452-0
HT012247032	701550-1
HT012315146	859620-7
HT015197286	2367475-1
HT015197295	2367484-2
HT012315149	859624-4
HT012417117	1065709-5
HT012247213	701826-5
HT012247228	701843-5
HT012315179	859663-3
HT015198331	2368513-X
HT015198338	2368520-7
HT012315962	860904-4
HT015198345	2368527-X
HT012090558	164059-8
HT015198374	2368556-6
HT012315966	860910-X
HT012315977	860935-4
HT012091011	165571-1
HT012315991	860970-6
HT012091554	180405-4
HT015199474	2369654-0
HT012316800	862293-0
HT015200428	2370605-3
HT012548531	1242106-6
HT012317675	863838-X
HT015152547	2355092-2
HT012317691	863858-5
HT018598152	2816942-6
HT018598158	2816943-8
HT015200486	2370663-6
HT018598163	2816951-7
HT015201413	2371578-9
HT015152634	2355005-3
HT015152642	2354997-X
HT012456268	1121036-9
HT012456273	1121042-4
HT015201439	2371603-4
HT012315069	859525-2
HT012315072	859529-X
HT012318530	865059-7
HT012315077	859534-3
HT012315082	859540-9
HT013557778	2096594-1
HT015152683	2354956-7
HT015152769	2354870-8
HT015201465	2371629-0
HT015152774	2354865-4
HT012456436	1121275-5
HT015201479	2371643-5
HT015152836	2354803-4
HT015202402	2372553-9
HT012319359	866160-1
HT015202415	2372566-7
HT012320148	867186-2
HT015152947	2354692-X
HT015202438	2372589-8
HT015152953	2354686-4
HT015149977	2357665-0
HT015149978	2357664-9
HT015203374	2373509-0
HT015203376	2373511-9
HT015203377	2373512-0
HT015203380	2373515-6
HT015203383	2373518-1
HT012320174	867218-0
HT015150147	2357495-1
HT015150152	2357490-2
HT015203408	2373543-0
HT015150161	2357481-1
HT015150364	2357278-4
HT012316687	862139-1
HT015150410	2357232-2
HT015150414	2357228-0
HT015150621	2357021-0
HT012419224	1068719-1
HT015150626	2357016-7
HT012419236	1068738-5
HT015204083	2365507-0
HT012316702	862160-3
HT015150871	2356770-3
HT015204240	2365722-4
HT015150876	2356765-X
HT015150878	2356763-6
HT015150882	2356759-4
HT015204429	2374164-8
HT012447729	1110271-8
HT012316728	862203-6
HT012447930	1110555-0
HT012447937	1110562-8
HT012447947	1110572-0
HT012317561	863647-3
HT018587594	2815546-4
HT012317583	863687-4
HT012420399	1070447-4
HT012420409	1070464-4
HT012322637	870317-6
HT012420415	1070473-5
HT012448576	1111354-6
HT012449247	1112222-5
HT012322667	870351-6
HT012323495	871389-3
HT012323498	871392-3
HT012455940	1120600-7
HT012323512	871406-X
HT012455955	1120619-6
HT012455962	1120627-5
HT012320063	867073-0
HT012324354	872434-9
HT021688310	3143894-5
HT012245898	646315-0
HT012246221	700316-X
HT012324381	872466-0
HT015354960	2396503-4
HT012325198	873480-X
HT012321706	869205-1
HT012321714	869215-4
HT012246407	700595-7
HT015355572	2397202-6
HT012450405	1113749-6
HT012325225	873512-8
HT012322522	870186-6
HT012450903	1114353-8
HT012450910	1114361-7
HT015355588	2397220-8
HT018801668	2839544-X
HT018810706	2840386-1
HT012548203	1241732-4
HT012548220	1241750-6
HT012548382	1241938-2
HT012324222	872279-1
HT012452650	1116513-3
HT012324258	872322-9
HT018811201	2840475-0
HT018811205	2840478-6
HT012325101	873364-8
HT012419771	1069499-7
HT015153058	2354581-1
HT015153066	2354573-2
HT012327663	876368-9
HT012325899	874290-X
HT015150034	2357608-X
HT012325907	874298-4
HT012327672	876379-3
HT015150179	2357463-X
HT012325942	874337-X
HT012447665	1110181-7
HT015150190	2357452-5
HT013697815	2111063-3
HT012328533	877353-1
HT012449208	1112172-5
HT012328543	877364-6
HT012449225	1112194-4
HT013697834	2111082-7
HT013698055	2111306-3
HT015150422	2357220-6
HT013698057	2111308-7
HT015150432	2357210-3
HT012329362	878379-2
HT015150439	2357203-6
HT015150446	2357196-2
HT015150648	2356994-3
HT012419931	1069730-5
HT012449651	1112787-9
HT018591949	2816098-8
HT012419989	1069854-1
HT012329393	878411-5
HT012450858	1114305-8
HT018591962	2816111-7
HT015150698	2356943-8
HT018592012	2816163-4
HT018811204	2840473-7
HT013697047	2111892-9
HT015153016	2354623-2
HT015153018	2354621-9
HT015153040	2354599-9
HT015153049	2354590-2
HT012330449	879777-8
HT012452599	1116444-X
HT012452611	1116458-X
HT015150017	2357625-X
HT015150021	2357621-2
HT012452612	1116459-1
HT012453041	1117034-7
HT012330765	880231-2
HT012453709	1117909-0
HT012453713	1117913-2
HT012453717	1117917-X
HT015150039	2357603-0
HT012330995	880586-6
HT012329297	878288-X
HT012330316	879631-2
HT012330326	879643-9
HT015150189	2357453-7
HT017836913	2739820-1
HT013697813	2111061-X
HT012315925	860827-1
HT015150202	2357440-9
HT012456411	1121242-1
HT012240543	594680-3
HT012240553	594693-1
HT015150219	2357423-9
HT015150222	2357420-3
HT015150433	2357209-7
HT012240929	595394-7
HT015150653	2356989-X
HT012316744	862219-X
HT012456623	1121581-1
HT012242093	596999-2
HT012456630	1121591-4
HT012456639	1121605-0
HT012456649	1121617-7
HT015150679	2356962-1
HT015150691	2356950-5
HT012242671	597733-2
HT012317629	863761-1
HT012317633	863767-2
HT012242680	597743-5
HT015150900	2356741-7
HT015150913	2356728-4
HT012420517	1070622-7
HT012456670	1121647-5
HT012243554	598774-X
HT012456676	1121654-2
HT012456685	1121664-5
HT015150931	2356710-7
HT012456694	1121674-8
HT012331404	881223-8
HT012331426	881247-0
HT015151166	2356475-1
HT015211941	2374918-0
HT015151185	2356456-8
HT015151191	2356450-7
HT015211949	2374926-X
HT012412951	1059878-9
HT015211952	2374929-5
HT015151201	2356440-4
HT012318489	865012-3
HT012246411	700602-0
HT012246551	700812-0
HT015211955	2374932-5
HT015151204	2356437-4
HT015151208	2356433-7
HT012318500	865028-7
HT015151444	2356197-X
HT012246696	701034-5
HT015211971	2374949-0
HT012246707	701049-7
HT015151454	2356187-7
HT012319290	866067-0
HT012246839	701264-0
HT012319296	866076-1
HT015151477	2356164-6
HT012247030	701548-3
HT012247370	702053-3
HT015151729	2355912-3
HT012548228	1241760-9
HT013558268	2097113-8
HT018592001	2816148-8
HT012548702	1242410-9
HT015151770	2355871-4
HT012414328	1061814-4
HT013558439	2097292-1
HT015173642	2333978-0
HT012414332	1061819-3
HT012414345	1061834-X
HT012414348	1061837-5
HT012320134	867165-5
HT015149729	2357913-4
HT012320135	867166-7
HT015354557	2396791-2
HT012320924	868192-2
HT015149837	2357805-1
HT015149839	2357803-8
HT015149841	2357801-4
HT012320937	868206-9
HT015149845	2357797-6
HT012320941	868212-4
HT015175146	2332472-7
HT012549198	1243713-X
HT012415490	1063329-7
HT012420211	1070156-4
HT012420246	1070218-0
HT015149917	2357725-3
HT015175881	2331737-1
HT015149922	2357720-4
HT015175895	2331723-1
HT012321733	869236-1
HT015175907	2331711-5
HT012415868	1063909-3
HT018595702	2816518-4
HT015176700	2330917-9
HT018595705	2816530-5
HT012420262	1070240-4
HT015176719	2330898-9
HT015176723	2330894-1
HT012549253	1243862-5
HT015176728	2330889-8
HT012332289	882463-0
HT012416719	1065185-8
HT015176742	2330875-8
HT012420283	1070277-5
HT012549266	1243893-5
HT015355371	2396985-4
HT012416528	1064905-0
HT015177536	2330081-4
HT015177547	2330070-X
HT015177550	2330067-X
HT012322619	870299-8
HT015178365	2329252-0
HT012416573	1064967-0
HT012416587	1064985-2
HT015178401	2329216-7
HT015178405	2329212-X
HT015178409	2329208-8
HT012416671	1065101-9
HT012416677	1065112-3
HT012416699	1065151-2
HT014771203	2239681-0
HT012419223	1068718-X
HT012416729	1065197-4
HT012416746	1065220-6
HT014771307	2239787-5
HT012419256	1068769-5
HT012447712	1110244-5
HT017835404	2739578-9
HT012416428	1064748-X
HT015197314	2367502-0
HT012447732	1110274-3
HT014771895	2240403-X
HT015197318	2367506-8
HT012447741	1110284-6
HT017836971	2739866-3
HT012416455	1064787-9
HT012416273	1064507-X
HT015197360	2367548-2
HT012416292	1064530-5
HT018587586	2815541-5
HT012309309	852769-6
HT018587593	2815561-0
HT012309315	852775-1
HT012309325	852785-4
HT012448564	1111338-8
HT012310141	853690-9
HT012310146	853697-1
HT012311011	854639-3
HT012449717	1112879-3
HT012449729	1112899-9
HT012449732	1112902-5
HT012450095	1113381-8
HT012450099	1113385-5
HT012311813	855551-5
HT015354623	2396260-4
HT015354629	2396590-3
HT015199542	2369722-2
HT015354632	2396281-1
HT015200501	2370678-8
HT015200504	2370681-8
HT015200505	2370682-X
HT015200522	2370699-5
HT015200542	2370719-7
HT015200548	2370725-2
HT012450406	1113750-2
HT012311858	855611-8
HT012311860	855613-1
HT012311862	855615-5
HT015355576	2397206-3
HT015355582	2397214-2
HT015201490	2371654-X
HT015201492	2371656-3
HT015355586	2397218-X
HT012450917	1114369-1
HT012450922	1114374-5
HT012312677	856580-6
HT012312679	856582-X
HT012451439	1114990-5
HT015355604	2397239-7
HT015202463	2372614-3
HT012451455	1115012-9
HT012451458	1115017-8
HT012451465	1115026-9
HT012451469	1115032-4
HT015202484	2372635-0
